GENDER,AGE,NETMONTHLYINCOME,Credit_Score,num_times_delinquent
M,22,18000.0,662,0
M,28,14000.0,721,0
M,23,14000.0,675,0
M,28,50000.0,631,4
M,37,20000.0,682,9
M,40,30000.0,656,0
M,21,25000.0,673,0
M,25,26000.0,654,5
M,49,25000.0,724,10
F,46,65000.0,696,0
M,38,19000.0,630,0
M,29,20000.0,686,0
M,26,29500.0,682,0
M,32,35000.0,671,15
M,25,20000.0,666,7
M,26,26000.0,697,0
M,26,45000.0,646,0
F,25,10000.0,666,0
M,32,9000.0,673,0
F,21,15000.0,614,0
M,45,40000.0,680,0
F,54,23000.0,677,0
M,60,23000.0,649,0
M,50,35000.0,714,7
F,31,15000.0,678,0
M,31,12000.0,700,0
M,52,28000.0,700,0
M,37,22000.0,674,0
M,46,25000.0,690,3
M,29,10000.0,690,0
M,26,18000.0,663,1
F,42,22000.0,683,0
M,37,2000.0,664,2
M,31,25000.0,686,0
M,44,12000.0,676,3
M,50,14600.0,676,1
M,41,30000.0,670,0
M,36,25000.0,653,5
M,53,15000.0,693,0
F,53,25000.0,669,0
M,26,33000.0,689,0
M,39,32000.0,683,0
M,32,27500.0,642,17
M,27,15000.0,652,11
M,47,25000.0,765,0
M,33,15000.0,698,0
M,25,75000.0,672,8
M,33,19000.0,676,0
M,23,13000.0,678,0
M,33,48000.0,692,0
M,36,15000.0,673,0
M,31,35000.0,703,0
M,33,25000.0,686,0
M,52,45000.0,650,1
M,27,24000.0,687,0
M,41,20000.0,674,0
M,36,18000.0,675,0
M,25,55000.0,667,0
F,37,26730.0,687,3
M,31,50000.0,627,3
F,36,18000.0,676,0
M,31,25000.0,689,0
M,25,25000.0,667,0
M,45,40000.0,672,11
M,24,45000.0,666,0
M,26,15000.0,669,0
F,57,28000.0,733,0
M,40,48000.0,675,0
M,26,25000.0,682,0
M,32,70000.0,676,0
M,35,25000.0,683,0
M,42,40000.0,705,4
M,22,9000.0,650,1
M,31,50000.0,659,0
M,25,12800.0,679,0
F,35,35000.0,663,2
M,43,38000.0,724,0
M,30,15000.0,639,4
M,31,14000.0,660,1
M,38,18000.0,700,0
M,23,22000.0,682,0
M,36,15000.0,680,0
M,25,22000.0,697,0
M,21,25000.0,674,0
M,38,18000.0,664,0
M,23,30000.0,615,5
M,35,15000.0,657,0
M,28,25000.0,700,0
F,45,34000.0,691,0
M,42,20000.0,715,0
M,25,10000.0,668,2
M,34,18000.0,648,6
M,24,16400.0,675,0
M,46,25000.0,682,0
M,32,14000.0,675,0
M,24,14500.0,653,0
F,40,20000.0,682,0
M,30,18000.0,662,0
M,37,18000.0,658,2
M,32,15000.0,700,0
M,24,8490.0,676,0
M,32,33000.0,676,17
M,39,25000.0,696,0
M,52,30000.0,608,1
M,23,25000.0,660,3
M,43,20000.0,714,0
M,26,15000.0,698,0
M,25,15000.0,657,0
F,24,15000.0,675,1
M,27,20000.0,678,0
M,25,30850.0,672,0
M,28,30000.0,694,4
M,31,15000.0,687,0
M,42,38000.0,681,0
M,51,40000.0,681,0
M,30,47000.0,700,0
M,32,26000.0,683,14
M,27,25000.0,681,1
F,32,8000.0,670,0
M,30,35000.0,651,14
M,47,18500.0,702,15
M,37,24000.0,678,0
M,44,32000.0,688,0
M,26,18000.0,692,0
M,43,30000.0,686,1
M,37,39000.0,691,0
M,30,32000.0,666,0
M,37,20000.0,649,5
M,22,12000.0,675,0
M,29,23000.0,697,0
M,31,35000.0,664,0
M,24,15500.0,622,0
M,28,30000.0,685,0
M,26,20000.0,671,0
M,34,30000.0,671,0
F,43,21000.0,693,0
M,39,10000.0,686,13
M,49,18000.0,684,0
M,24,15000.0,666,1
M,28,35000.0,661,2
M,43,51000.0,679,0
F,44,27500.0,680,0
M,34,30000.0,710,0
M,30,25000.0,672,0
M,31,30000.0,612,1
M,29,33000.0,662,2
M,38,30000.0,721,0
M,31,15000.0,688,0
M,42,19000.0,689,0
M,40,7000.0,682,0
M,38,14000.0,687,0
M,28,15000.0,675,3
M,41,45000.0,682,0
M,41,15000.0,677,0
F,32,13000.0,690,0
M,46,20000.0,691,13
M,49,30000.0,645,2
M,53,72000.0,701,0
M,31,25000.0,672,9
M,31,23000.0,674,3
M,27,13000.0,693,0
M,36,25000.0,687,2
M,24,100000.0,687,0
M,61,30000.0,680,0
M,38,30000.0,691,0
F,22,25000.0,668,7
M,29,15000.0,702,0
M,55,25000.0,632,0
M,30,28000.0,672,11
M,39,15500.0,690,0
F,39,55000.0,685,0
M,27,30000.0,621,0
M,31,12000.0,665,0
M,34,23000.0,678,0
M,29,30000.0,676,1
M,26,40000.0,686,0
M,36,55000.0,691,35
F,26,20000.0,667,1
M,37,32000.0,690,13
F,28,12000.0,667,0
M,36,22000.0,668,1
M,48,10000.0,673,0
M,33,27000.0,663,1
M,30,29000.0,670,0
M,44,17000.0,689,0
M,34,20000.0,681,0
M,41,15500.0,666,7
M,21,8500.0,695,0
M,45,40000.0,700,0
M,32,32000.0,654,2
M,28,32000.0,691,0
M,34,27000.0,671,0
M,34,42500.0,691,0
M,30,20000.0,679,0
M,27,20000.0,662,0
M,34,31000.0,673,0
M,36,30000.0,675,1
M,29,27000.0,685,0
M,24,12000.0,678,0
M,24,30000.0,696,0
M,32,21000.0,681,0
F,31,10000.0,702,0
M,25,12000.0,658,2
M,28,13500.0,679,0
M,36,15000.0,680,0
M,34,78000.0,665,0
M,34,15000.0,718,0
M,21,40000.0,674,0
M,32,28000.0,675,1
M,37,50000.0,671,0
F,39,20000.0,684,0
M,46,28000.0,680,8
M,35,30000.0,695,0
M,38,35400.0,692,0
M,36,24000.0,652,0
M,33,18000.0,664,1
M,35,15000.0,681,0
M,30,29000.0,666,4
M,27,15000.0,678,0
M,35,21000.0,694,0
M,23,17000.0,673,1
M,28,20000.0,665,3
F,21,12000.0,682,0
M,47,35000.0,693,0
F,27,20000.0,637,7
M,24,30000.0,661,0
M,33,41000.0,682,15
M,27,15000.0,664,0
M,22,18000.0,676,0
M,29,25000.0,713,0
M,33,18000.0,721,0
M,22,17000.0,669,0
M,36,15000.0,676,0
M,55,23000.0,701,0
M,49,22000.0,704,3
M,32,35000.0,642,0
M,48,25000.0,687,0
M,34,25000.0,718,2
M,53,47000.0,688,0
M,31,20000.0,702,0
F,38,16000.0,679,0
M,25,40000.0,659,0
F,51,39000.0,700,2
F,30,13000.0,670,0
F,25,15000.0,659,1
M,53,13000.0,676,0
M,57,25500.0,688,0
M,36,20000.0,680,7
M,40,70000.0,745,0
M,32,40000.0,702,0
F,27,40000.0,680,0
M,25,43500.0,678,0
F,41,20000.0,684,0
M,40,40000.0,680,0
M,21,15000.0,676,0
M,34,18000.0,673,0
M,35,50000.0,679,0
M,41,30000.0,677,0
M,44,35000.0,692,0
M,25,18000.0,680,1
M,23,30000.0,656,0
M,34,60000.0,676,0
F,28,35000.0,647,0
M,29,22000.0,685,0
M,31,37000.0,671,11
M,34,37000.0,679,0
M,27,25000.0,663,1
M,48,40000.0,664,9
M,22,35000.0,653,0
M,34,25000.0,646,7
M,42,25000.0,670,2
M,39,28000.0,695,0
M,34,32569.0,678,0
M,24,15000.0,687,0
M,26,18000.0,642,0
M,39,35000.0,707,0
M,37,16500.0,672,0
M,36,12000.0,679,6
M,26,60000.0,693,20
M,29,35000.0,651,4
M,30,8690.0,666,0
M,32,24000.0,687,0
M,34,30000.0,676,2
M,53,40000.0,682,0
M,37,28000.0,682,0
M,28,30000.0,678,0
M,38,34000.0,690,0
F,61,40000.0,729,0
M,40,55000.0,664,16
M,41,30000.0,729,16
M,28,12500.0,675,0
M,27,13000.0,686,0
M,28,30000.0,701,0
M,42,23040.0,679,0
M,34,25000.0,675,0
M,41,60000.0,692,0
M,41,32500.0,698,2
M,28,25000.0,659,0
M,38,30000.0,690,2
M,51,20000.0,675,0
M,47,19000.0,737,0
M,33,75000.0,649,5
M,28,21000.0,665,0
M,33,21000.0,703,0
M,31,12800.0,660,0
M,49,90000.0,715,0
M,29,17000.0,669,2
M,22,17000.0,687,0
M,36,26000.0,670,0
M,29,17000.0,656,0
M,32,60000.0,702,0
M,22,27600.0,702,0
M,24,20000.0,681,0
M,44,23000.0,685,0
M,30,18500.0,690,0
F,48,50000.0,708,1
M,44,35000.0,678,13
M,27,45000.0,656,1
F,24,10000.0,664,0
M,23,95000.0,679,0
M,36,30000.0,691,6
M,24,15000.0,667,0
M,34,26000.0,661,0
M,35,15000.0,684,0
M,24,15000.0,732,0
F,32,35000.0,675,0
M,59,30000.0,709,8
M,36,25000.0,697,0
M,38,33000.0,692,0
M,45,25000.0,666,0
M,21,25000.0,671,0
M,25,25000.0,675,0
M,21,26000.0,660,1
M,45,12990.0,725,0
M,37,30000.0,689,27
M,30,61000.0,669,0
M,23,30000.0,683,0
M,28,42500.0,672,5
M,26,27000.0,643,1
M,27,15012.0,690,0
M,24,30000.0,676,0
M,42,19000.0,671,9
F,27,24000.0,668,0
M,38,18000.0,696,0
M,38,20000.0,695,3
M,46,45000.0,658,0
M,29,16000.0,683,1
M,44,25000.0,656,0
M,38,30000.0,698,0
M,22,15000.0,687,0
M,29,15000.0,682,0
M,23,28500.0,682,0
M,28,58000.0,661,11
M,36,23000.0,675,0
M,38,28000.0,681,8
M,23,75000.0,673,0
M,49,12000.0,682,0
M,33,10000.0,650,0
M,37,23500.0,721,0
M,29,37000.0,687,0
M,44,45000.0,675,0
M,29,45000.0,679,0
M,29,25000.0,674,1
M,24,18000.0,692,0
M,23,18950.0,672,0
M,55,25000.0,699,0
M,41,40000.0,678,0
F,47,12500.0,715,0
M,27,25000.0,664,2
M,43,25000.0,667,0
M,36,22000.0,650,2
M,28,28000.0,690,4
F,50,68500.0,714,7
M,45,22500.0,710,0
M,29,28000.0,675,0
M,33,18000.0,697,0
M,32,25000.0,671,0
M,28,25000.0,677,0
M,37,22000.0,720,39
M,33,35000.0,667,15
M,24,15000.0,668,0
M,28,28500.0,652,9
M,27,25000.0,654,0
M,29,20000.0,692,0
M,26,40000.0,647,1
M,25,15000.0,683,0
M,42,20000.0,685,1
M,26,18000.0,664,1
M,30,23000.0,679,0
M,41,28500.0,687,0
F,26,28000.0,671,0
M,26,20000.0,691,0
M,32,15000.0,675,0
M,46,19000.0,646,8
M,31,13500.0,657,3
M,43,25000.0,676,0
M,21,22500.0,643,0
M,34,16000.0,680,11
M,26,45000.0,677,0
M,48,16000.0,690,0
F,32,11500.0,673,0
M,21,21000.0,655,0
F,40,12000.0,692,0
M,27,25000.0,700,0
M,29,32000.0,657,6
M,37,21500.0,700,2
M,32,28000.0,662,0
M,43,30000.0,688,0
F,32,18500.0,709,0
M,33,10.0,661,9
M,39,15000.0,701,0
M,41,55000.0,650,7
M,21,33000.0,666,0
M,51,30000.0,729,0
M,24,32000.0,664,26
M,35,45000.0,672,0
M,27,45000.0,656,0
M,31,25000.0,666,0
M,33,24116.0,701,0
M,36,15500.0,741,0
M,25,18500.0,656,2
M,26,42000.0,703,0
F,35,50000.0,679,6
M,31,30000.0,660,4
M,44,30000.0,637,0
M,27,25000.0,675,0
M,49,28000.0,721,7
M,39,32000.0,688,0
M,36,15000.0,698,0
M,34,41000.0,685,0
M,36,12000.0,692,0
M,37,13000.0,672,0
F,45,30000.0,679,0
M,22,22000.0,642,0
M,36,27000.0,661,0
M,31,15000.0,645,2
M,29,30000.0,667,0
M,23,16500.0,686,0
M,27,15000.0,675,1
M,40,32000.0,706,13
M,36,26500.0,698,0
M,28,40000.0,653,1
M,38,51000.0,691,2
M,43,27000.0,720,21
M,27,40000.0,638,1
M,27,22000.0,713,0
M,45,28000.0,675,0
M,26,24300.0,654,0
M,48,25000.0,689,0
M,37,22500.0,671,0
F,41,8500.0,663,4
M,32,23000.0,684,0
M,28,28000.0,682,0
M,28,46000.0,680,0
M,29,16000.0,675,0
M,25,32000.0,691,0
M,24,16000.0,657,0
M,35,24000.0,686,0
M,27,30000.0,685,0
M,24,22500.0,677,1
M,29,16000.0,657,0
M,29,21000.0,657,0
M,50,50000.0,697,3
M,23,12000.0,676,0
M,45,18000.0,725,0
M,26,23000.0,683,0
M,41,25000.0,698,4
M,36,25000.0,673,1
M,27,28000.0,671,0
M,25,20000.0,679,0
M,28,22000.0,690,0
F,38,16000.0,673,0
M,39,11000.0,667,10
F,30,30000.0,678,0
M,29,15000.0,665,1
M,44,15000.0,684,20
M,46,35000.0,681,2
M,28,35000.0,699,0
M,45,56000.0,668,9
M,38,20500.0,681,10
M,32,23900.0,679,0
M,27,10000.0,684,0
M,21,37000.0,659,0
M,22,3000.0,688,0
M,44,27000.0,704,0
M,22,20000.0,683,15
F,55,35000.0,675,0
M,23,25000.0,650,0
M,24,16500.0,652,7
M,54,20000.0,749,9
M,28,27000.0,639,5
M,22,21000.0,670,0
M,46,23500.0,668,8
F,48,18000.0,677,0
M,35,20000.0,667,2
M,42,28000.0,683,0
M,39,30000.0,659,2
M,36,25800.0,699,0
M,34,13420.0,669,0
M,21,33500.0,662,0
M,43,16800.0,691,0
M,28,23000.0,693,7
M,31,16000.0,688,0
F,34,9500.0,689,0
M,24,35000.0,677,0
M,31,18000.0,683,0
M,24,20000.0,660,2
M,24,17000.0,656,0
M,30,16000.0,667,3
M,25,30000.0,648,2
M,27,18000.0,675,0
M,32,18000.0,689,3
M,29,15000.0,683,0
F,28,95000.0,584,0
F,29,18000.0,668,23
M,35,9000.0,703,0
M,27,45000.0,647,0
M,33,33000.0,682,2
M,26,25000.0,704,0
M,28,30000.0,678,0
M,26,20000.0,666,1
M,37,35000.0,658,7
M,55,30000.0,727,0
M,23,25000.0,682,0
M,27,28000.0,717,0
F,29,25000.0,631,18
M,28,25000.0,631,0
M,23,12000.0,684,0
M,22,20000.0,696,0
M,26,26000.0,684,0
M,25,29600.0,656,0
M,29,38000.0,698,0
M,21,95000.0,667,0
M,34,20000.0,684,0
M,52,44000.0,697,4
M,37,15000.0,654,1
F,24,14500.0,667,1
M,35,29000.0,671,0
M,34,25000.0,685,0
M,34,25000.0,698,0
M,39,35000.0,678,0
M,44,25000.0,701,33
M,36,25000.0,675,1
F,32,10000.0,666,1
M,33,40000.0,686,0
M,34,15000.0,695,0
M,27,34000.0,679,0
M,25,25000.0,671,0
M,24,25000.0,669,10
M,23,30000.0,679,6
M,36,30000.0,713,15
M,41,35000.0,672,1
M,29,25000.0,719,0
M,25,15000.0,679,0
M,27,30000.0,677,7
F,34,18000.0,677,0
M,31,32000.0,669,1
M,34,24000.0,685,0
F,45,18000.0,678,0
M,29,35000.0,670,0
M,43,40000.0,670,0
M,25,16000.0,679,0
M,31,16000.0,694,19
M,29,20000.0,674,0
F,23,12000.0,669,0
F,49,18000.0,700,0
M,38,18000.0,673,0
M,22,25000.0,697,0
M,32,19000.0,661,6
M,34,12000.0,683,0
M,35,16000.0,679,0
M,34,30000.0,687,0
M,22,12000.0,656,0
M,36,12000.0,707,0
M,27,18000.0,679,0
M,21,24000.0,668,0
M,56,23000.0,670,9
M,28,18000.0,692,0
M,37,25000.0,694,0
F,58,15000.0,666,0
M,44,15000.0,677,0
M,52,48000.0,721,0
M,36,18000.0,652,0
M,27,15000.0,681,3
M,26,18000.0,632,0
M,30,13000.0,675,1
M,31,22000.0,695,1
M,36,18000.0,675,0
F,37,18500.0,677,0
M,29,30000.0,653,4
M,25,150000.0,656,4
M,25,34500.0,686,0
M,28,20000.0,652,4
M,24,35000.0,676,0
M,38,35000.0,674,0
M,57,25000.0,687,0
M,53,15000.0,675,0
M,35,25000.0,714,0
M,30,35000.0,683,0
M,54,31500.0,699,0
M,25,10000.0,684,0
M,40,43000.0,720,1
M,29,40000.0,660,1
M,36,15000.0,703,0
M,27,10000.0,658,1
F,38,14000.0,675,3
F,21,12000.0,674,0
M,60,35000.0,696,0
M,22,18000.0,669,0
M,46,28000.0,685,0
M,27,11701.0,656,3
M,26,50000.0,685,0
M,33,30000.0,672,0
M,38,18000.0,689,0
M,37,24000.0,688,0
M,49,24000.0,671,0
M,35,20000.0,675,0
M,29,15000.0,668,0
M,28,34000.0,681,2
M,28,30000.0,682,0
M,27,30000.0,679,0
M,25,15000.0,673,0
M,25,32000.0,696,0
M,42,25000.0,676,0
M,55,60000.0,680,0
M,32,40000.0,663,0
M,41,18000.0,674,0
M,35,30000.0,652,0
M,32,30000.0,676,2
M,32,20000.0,682,0
M,29,40000.0,687,0
M,37,37000.0,721,0
F,35,25000.0,674,0
F,30,10000.0,662,0
F,39,15000.0,637,0
M,34,28500.0,683,1
M,41,11000.0,685,0
M,26,17000.0,682,0
M,27,30000.0,679,22
M,26,45000.0,710,0
M,30,28000.0,691,5
M,23,26500.0,670,0
M,23,12000.0,671,2
M,22,25000.0,654,7
M,41,25000.0,684,0
M,25,50000.0,665,8
M,35,17500.0,677,0
M,34,35000.0,678,0
M,43,18000.0,698,0
M,24,21000.0,689,16
M,24,6000.0,660,1
M,27,14000.0,666,0
M,22,15000.0,681,0
M,42,17000.0,684,0
M,34,16500.0,685,0
M,32,50000.0,691,8
F,24,10000.0,669,0
M,29,38000.0,686,0
M,22,10000.0,680,0
M,23,30000.0,682,0
M,34,15000.0,641,2
F,28,45000.0,686,0
M,37,22000.0,660,2
M,30,32000.0,672,0
M,37,18000.0,698,0
M,34,50000.0,679,0
F,44,18000.0,700,0
M,30,85000.0,695,0
M,60,25000.0,701,0
M,40,11000.0,686,1
M,28,24000.0,655,1
M,28,50000.0,651,0
M,21,15000.0,666,2
M,22,14500.0,651,0
M,34,31000.0,690,10
M,23,17500.0,643,0
M,36,20000.0,680,0
M,40,20000.0,650,0
M,30,55000.0,695,0
M,39,36500.0,700,0
M,39,25000.0,678,19
M,25,35000.0,668,6
M,25,20000.0,675,0
F,27,15000.0,663,0
F,38,25000.0,685,0
M,28,17000.0,701,0
F,49,20000.0,673,0
M,52,50000.0,695,8
F,34,27000.0,684,0
M,37,20000.0,740,0
M,32,15000.0,680,0
M,30,23000.0,674,1
M,26,15900.0,649,0
M,29,28000.0,689,0
M,26,25000.0,686,0
M,30,25000.0,660,6
M,21,20000.0,682,0
M,33,15000.0,660,0
F,34,16000.0,713,1
M,25,13200.0,672,0
M,23,10000.0,677,0
M,31,43000.0,679,0
M,34,21000.0,657,7
M,29,30000.0,670,21
M,45,35000.0,684,0
M,42,18000.0,672,0
M,53,24000.0,686,0
F,36,29000.0,690,0
F,24,20000.0,669,0
M,22,25000.0,672,0
M,22,25000.0,691,3
M,33,50000.0,670,0
M,24,20000.0,700,0
M,29,25000.0,674,17
F,56,12000.0,698,1
M,37,30000.0,686,0
M,29,35000.0,674,0
M,49,18000.0,710,0
M,33,35000.0,655,4
M,29,20000.0,740,0
M,27,22500.0,658,1
M,38,13500.0,691,3
M,38,28000.0,707,0
M,29,14000.0,690,0
M,34,45000.0,692,0
M,43,12000.0,679,7
M,30,20000.0,676,0
M,29,17000.0,658,1
M,30,14000.0,660,3
M,46,30000.0,729,0
M,39,34500.0,675,0
M,38,25000.0,721,0
M,29,14000.0,697,0
M,22,20000.0,658,0
F,38,15000.0,679,0
M,31,16000.0,648,5
M,48,53000.0,688,2
M,23,15000.0,669,0
M,46,24600.0,658,6
M,28,13000.0,681,0
M,52,70000.0,716,11
F,32,20000.0,677,0
M,57,65000.0,694,0
M,44,28000.0,660,0
M,42,40000.0,697,0
M,27,26000.0,673,0
M,27,35000.0,695,0
M,29,53000.0,657,0
M,38,25000.0,667,1
M,50,18000.0,688,0
M,28,38000.0,679,7
M,39,50000.0,672,21
M,25,25000.0,675,4
M,31,23000.0,643,2
M,44,19000.0,707,0
F,24,28000.0,673,0
M,31,24000.0,613,0
M,32,20000.0,672,4
M,27,32000.0,668,1
M,21,18000.0,676,0
M,21,16800.0,669,4
M,24,18500.0,671,0
M,32,25000.0,680,8
M,24,25000.0,630,0
M,24,30000.0,652,0
M,48,15000.0,672,2
M,34,12250.0,673,0
M,22,45000.0,680,0
M,24,23000.0,708,4
F,24,40000.0,675,0
M,32,16000.0,670,0
M,30,20000.0,668,3
M,42,12000.0,663,2
M,32,48000.0,701,0
F,48,4000.0,702,6
M,42,55000.0,733,1
M,38,50000.0,667,1
F,42,32000.0,655,1
M,43,50000.0,679,0
M,41,30000.0,646,0
M,35,42500.0,706,2
M,30,35000.0,707,0
M,49,17000.0,706,0
M,55,42090.0,722,0
M,27,32000.0,667,9
M,45,30000.0,673,0
M,21,16503.0,678,0
M,29,17600.0,672,0
M,42,30000.0,694,0
M,23,20000.0,680,0
M,22,10000.0,666,0
M,23,10000.0,690,0
M,29,40000.0,675,1
M,58,18000.0,729,8
M,28,85000.0,682,0
M,36,45000.0,726,0
M,26,15500.0,686,0
F,28,23500.0,706,0
M,28,23000.0,669,1
M,38,30000.0,656,0
M,35,25000.0,683,0
M,25,35000.0,685,0
F,33,45000.0,668,0
M,26,28000.0,662,0
M,29,22000.0,660,0
M,31,28000.0,679,5
M,22,15000.0,669,0
M,36,21000.0,704,0
M,34,23200.0,679,0
M,29,98600.0,670,4
M,27,20000.0,674,0
M,55,30000.0,682,36
M,26,25000.0,674,0
M,29,20000.0,704,0
M,34,30000.0,700,6
M,30,18000.0,650,11
M,22,16000.0,687,0
M,23,14000.0,653,0
M,41,16000.0,673,13
M,27,33000.0,651,5
M,31,25000.0,650,13
M,41,30000.0,646,0
M,36,35000.0,662,0
M,33,40000.0,678,0
M,29,25000.0,644,0
F,37,12000.0,693,0
M,26,52000.0,682,0
M,46,45000.0,702,7
M,27,15000.0,693,0
M,31,22000.0,695,0
M,28,15000.0,671,1
M,41,20000.0,696,0
M,43,45000.0,670,0
M,54,40000.0,696,0
M,21,22000.0,675,0
M,34,60000.0,690,3
M,40,19000.0,680,0
F,29,18000.0,683,0
M,29,30000.0,687,0
M,29,25000.0,694,18
M,54,6000.0,699,0
M,27,22000.0,673,0
M,25,30000.0,645,4
M,27,25000.0,690,0
F,46,28000.0,677,0
M,28,20000.0,692,0
M,31,14000.0,685,5
M,25,18000.0,638,1
M,32,16900.0,684,0
M,43,12000.0,691,0
M,30,20000.0,698,0
M,40,16000.0,677,0
M,28,34000.0,644,5
M,28,24500.0,676,0
M,38,25000.0,677,0
M,27,18000.0,658,0
M,25,17000.0,645,1
F,32,14000.0,687,0
M,31,22000.0,693,0
M,35,39500.0,673,0
F,27,25000.0,701,0
M,26,17000.0,684,0
M,30,35000.0,690,0
M,28,20000.0,716,7
M,29,18000.0,676,0
M,38,22000.0,711,1
M,26,18500.0,615,3
M,39,39000.0,711,0
F,33,18000.0,676,0
M,32,27000.0,715,0
M,29,42000.0,661,1
M,37,19000.0,685,0
F,30,23500.0,698,0
M,56,68000.0,669,0
M,42,40000.0,639,1
F,35,15000.0,684,0
M,25,25000.0,668,1
M,22,30000.0,698,0
F,42,20000.0,684,0
M,33,15000.0,680,2
M,24,20000.0,667,0
M,42,15000.0,674,1
M,46,26000.0,691,0
M,45,29000.0,778,30
M,34,20000.0,674,0
M,30,30000.0,692,0
M,28,30000.0,664,7
M,42,18000.0,716,1
M,33,16000.0,685,0
M,42,12000.0,688,0
M,63,45000.0,752,0
M,24,35000.0,678,0
M,29,40000.0,704,0
F,40,30000.0,651,0
M,45,15000.0,714,0
M,48,48000.0,727,0
F,37,11500.0,692,0
M,46,30000.0,665,0
M,27,20000.0,670,1
M,23,68000.0,673,0
M,26,16000.0,650,0
F,22,18000.0,691,0
M,39,23000.0,679,5
M,27,18523.0,675,0
F,23,25500.0,682,0
M,24,38000.0,674,0
M,45,22000.0,726,0
F,30,31000.0,663,2
M,32,40000.0,692,0
M,28,18000.0,657,2
M,57,18578.0,686,0
M,31,23500.0,672,2
M,31,54000.0,656,0
M,32,18000.0,690,0
M,39,40000.0,706,0
F,30,60000.0,682,0
M,44,18000.0,674,0
M,30,18000.0,640,4
M,42,35000.0,682,0
M,26,32400.0,674,0
M,32,45000.0,669,0
M,33,22000.0,693,0
M,22,30000.0,645,0
M,39,25000.0,678,0
M,33,25000.0,679,0
M,57,15000.0,697,0
M,27,15000.0,682,3
F,39,18000.0,683,0
F,22,25600.0,666,2
M,46,50000.0,675,4
M,29,48000.0,650,0
M,48,30000.0,666,1
F,35,25000.0,674,0
M,23,35000.0,672,0
M,30,308568.0,599,0
M,35,60000.0,671,17
M,25,45000.0,689,0
M,53,15000.0,684,0
M,26,32000.0,683,0
F,28,15800.0,676,0
M,24,22000.0,669,2
M,53,42500.0,684,0
M,30,20000.0,684,0
M,32,18000.0,670,0
F,52,18000.0,674,0
M,44,14000.0,672,13
M,46,35574.0,702,1
M,27,15000.0,646,1
M,32,30000.0,753,0
M,41,16500.0,667,0
M,36,18000.0,688,0
M,34,45000.0,679,0
M,43,25000.0,666,1
M,25,35000.0,695,0
M,29,30000.0,685,1
M,33,48000.0,677,0
M,29,18590.0,684,4
M,44,17000.0,675,3
M,29,16000.0,672,0
M,30,10000.0,700,0
M,32,12000.0,686,0
M,46,25000.0,673,0
M,29,24500.0,693,0
M,32,12500.0,672,0
M,38,18000.0,683,0
M,50,19940.0,772,0
M,28,13000.0,681,0
M,26,35000.0,689,0
M,33,25000.0,672,2
M,23,13500.0,695,2
M,41,25000.0,706,0
M,31,30000.0,685,0
M,42,33946.0,705,0
M,45,45000.0,705,0
M,30,19500.0,712,0
M,30,20000.0,669,7
M,35,20000.0,689,0
F,25,15000.0,671,0
M,34,20000.0,677,0
M,38,16500.0,669,2
M,23,15000.0,666,0
M,29,15000.0,693,0
M,27,14500.0,678,0
M,23,22000.0,643,1
F,25,16000.0,709,0
M,36,23500.0,684,0
M,37,17000.0,671,0
M,27,18000.0,672,0
M,27,22000.0,632,1
M,34,27000.0,669,0
M,22,15000.0,677,0
M,32,32000.0,695,3
M,43,40000.0,658,1
F,38,40000.0,684,0
M,25,25000.0,668,0
F,22,28000.0,674,0
M,49,32000.0,719,0
M,27,32430.0,659,27
F,44,45000.0,669,0
M,26,17000.0,694,0
M,26,24500.0,692,0
M,40,20000.0,685,0
M,34,32000.0,677,0
M,35,40000.0,688,3
M,32,35000.0,686,11
M,27,35000.0,642,3
M,25,15000.0,672,0
M,23,21000.0,655,13
F,35,20000.0,676,0
M,30,25000.0,638,3
M,28,20000.0,682,0
M,56,20000.0,697,1
M,24,20000.0,660,0
M,26,24000.0,674,0
M,47,51000.0,708,1
M,38,40000.0,671,0
M,46,25000.0,681,0
M,35,22000.0,683,2
F,26,25000.0,674,0
M,25,40000.0,646,0
M,32,30000.0,665,2
M,30,24000.0,688,0
M,52,22000.0,651,3
M,33,16000.0,684,0
M,41,15000.0,686,0
M,23,14000.0,619,22
M,24,12000.0,680,0
M,33,30000.0,670,0
M,22,34000.0,691,0
M,32,15000.0,658,0
M,55,60000.0,679,0
M,38,42000.0,730,0
M,58,30000.0,675,0
M,27,20000.0,698,0
M,39,20000.0,681,2
M,32,23500.0,702,0
M,25,15000.0,687,0
M,21,30000.0,664,0
M,22,30000.0,680,3
M,55,25000.0,685,0
M,38,25000.0,711,0
M,24,25000.0,690,0
M,24,12000.0,654,3
M,36,13000.0,694,0
M,25,25000.0,656,0
M,47,22000.0,661,1
M,21,22000.0,680,0
M,34,10500.0,705,61
M,39,25000.0,668,7
M,22,19300.0,666,0
M,35,17000.0,646,10
M,27,20000.0,671,0
M,41,40000.0,660,8
M,32,11000.0,697,0
M,37,25000.0,667,1
M,33,20000.0,670,0
M,25,35000.0,678,5
M,47,25000.0,704,0
M,29,28000.0,680,0
M,23,30000.0,676,0
F,29,12500.0,753,0
M,41,25500.0,679,0
M,33,40000.0,690,0
M,26,27000.0,668,3
F,27,12000.0,656,1
M,27,18000.0,686,0
M,21,18000.0,675,0
M,43,19199.0,676,0
M,38,25000.0,715,0
M,24,15000.0,686,0
M,48,25000.0,681,12
M,27,18000.0,689,0
M,22,32000.0,675,0
M,32,15500.0,686,0
